product_code,product_id,category,elasticity,review_count,review_mean,share_low,review_group,rating_group
319,42eb5329dd0ee3d76d135ce04c84451b,food_drink,-0.19464539,5,4.6,0.0,Q1 (0-6),High (>4.5)
320,42ec84ace63b58b8c5a7ba7be01d5fb8,cool_stuff,-0.013779626,8,4.375,0.125,Q2 (7-12),Medium (3.5-4.5)
323,431d674f9a4fbd0957ecf6ba3fcb6899,telephony,-1.081108,39,4.3076923076923075,0.0512820512820512,Q4 (25+),Medium (3.5-4.5)
324,4328139cbe9adde0aac493ca9871eab3,bed_bath_table,-0.055351194,0,0.0,0.0,Q1 (0-6),No rating
325,43354a2ac9eca9f50cb31647c6d5516a,toys,-0.15831663,9,4.555555555555555,0.1111111111111111,Q2 (7-12),High (>4.5)
326,43423cdffde7fda63d0414ed38c11a73,watches_gifts,-2.9542065,79,3.607594936708861,0.2151898734177215,Q4 (25+),Medium (3.5-4.5)
327,437c05a395e9e47f9762e677a7068ce7,health_beauty,-2.522188,114,4.078947368421052,0.1491228070175438,Q4 (25+),Medium (3.5-4.5)
328,43f88c8353708451babf9bcdd1fda92a,fashion_bags_accessories,-0.017524485,12,4.0,0.1666666666666666,Q2 (7-12),Medium (3.5-4.5)
329,44053ed0088d0655ed338810cd2d4d51,bed_bath_table,-0.0025814075,3,4.333333333333333,0.0,Q1 (0-6),Medium (3.5-4.5)
333,44a6e4ecf7b48f87481c243383b1c4cf,health_beauty,-1.5487281,13,4.0,0.1538461538461538,Q3 (13-24),Medium (3.5-4.5)
334,44e086c4a977f37a888627b43880586c,musical_instruments,-0.1294485,11,4.0,0.1818181818181818,Q2 (7-12),Medium (3.5-4.5)
335,4520766ec412348b8d4caa5e8a18c464,auto,-0.045534573,37,4.297297297297297,0.054054054054054,Q4 (25+),Medium (3.5-4.5)
336,457cd0a99cfa977993e4eb6d98d95abb,telephony,-0.03740496,6,4.166666666666667,0.1666666666666666,Q1 (0-6),Medium (3.5-4.5)
337,45b280868bcc8124d9309f459a42eeaf,sports_leisure,-2.11943,10,4.4,0.1,Q2 (7-12),Medium (3.5-4.5)
340,461f43be3bdf8844e65b62d9ac2c7a5a,watches_gifts,-1.7825527,117,4.119658119658119,0.1538461538461538,Q4 (25+),Medium (3.5-4.5)
341,46292acbc08d49b95138891146f7287b,pet_shop,-0.008362306,8,4.0,0.0,Q2 (7-12),Medium (3.5-4.5)
345,474bb6b54fc608ca71059a6c4f7ecda3,electronics,-2.0258596,31,3.064516129032258,0.4193548387096774,Q4 (25+),Low (<3.5)
346,475e8a9ddbebf13af503d1c7eccadb1a,office_furniture,-0.49702638,18,4.777777777777778,0.0,Q3 (13-24),High (>4.5)
347,47cd48073d67f91f09cb5ef9496c920b,bed_bath_table,-0.7453069,19,4.052631578947368,0.2105263157894736,Q3 (13-24),Medium (3.5-4.5)
349,49cd59957f1c81427ca0b2edf5696969,baby,-0.14327903,5,3.0,0.4,Q1 (0-6),Low (<3.5)
350,49eeae59754cbcf1abeeffb8f51184ee,bed_bath_table,-0.70278275,9,2.6666666666666665,0.4444444444444444,Q2 (7-12),Low (<3.5)
352,4a25d757ff72fad7534f478c90be77e6,telephony,-0.12070807,5,4.2,0.2,Q1 (0-6),Medium (3.5-4.5)
354,4aa6014eceb682077f9dc4bffebc05b0,housewares,-0.06710205,41,4.390243902439025,0.073170731707317,Q4 (25+),Medium (3.5-4.5)
355,4ac50dbde931c0a5ed8c33d3dc047351,health_beauty,-0.058099847,25,4.28,0.08,Q4 (25+),Medium (3.5-4.5)
360,4b703444923b5e57bb73ba343f5ebab7,bed_bath_table,-0.8143868,24,4.0,0.125,Q3 (13-24),Medium (3.5-4.5)
361,4b96786612ebe7463132fce2c4dca136,housewares,-3.2415497,39,4.17948717948718,0.1282051282051282,Q4 (25+),Medium (3.5-4.5)
362,4c1bbc12438daec98a77243c2bf7a3ba,office_furniture,-0.09743904,15,2.6666666666666665,0.4,Q3 (13-24),Low (<3.5)
364,4c82c8d31845d751d797debc3d03697f,computers_accessories,-0.2912991,5,4.6,0.0,Q1 (0-6),High (>4.5)
365,4c8b28305f570899b6ded964ddd234a9,furniture_decor,-0.52448386,0,0.0,0.0,Q1 (0-6),No rating
368,4cc8bfa581f41841ce5e24aba773a44a,bed_bath_table,-0.41128004,15,3.2,0.2666666666666666,Q3 (13-24),Low (<3.5)
369,4cd6ba4ea3112de8fc238307c4dc6307,bed_bath_table,-0.3591865,27,4.222222222222222,0.1481481481481481,Q4 (25+),Medium (3.5-4.5)
370,4ce9ab528124f89e091b17d11aa2e97c,computers_accessories,-0.41439226,28,3.7857142857142856,0.1785714285714285,Q4 (25+),Medium (3.5-4.5)
380,4fce0eab61e01d521044c8b071cdfead,sports_leisure,-0.35968095,7,4.428571428571429,0.0,Q2 (7-12),Medium (3.5-4.5)
381,4fe644d766c7566dbc46fb851363cb3b,art,-0.05418774,46,3.695652173913043,0.2391304347826087,Q4 (25+),Medium (3.5-4.5)
382,500870614ddcf5bd84f7d26861026c8a,telephony,-0.0033085647,2,1.0,1.0,Q1 (0-6),Low (<3.5)
383,504f07e36481e5e72043def3d874b92a,sports_leisure,-1.2299135,8,4.75,0.0,Q2 (7-12),High (>4.5)
384,508d5e8ce8e79bb506f9f0c096b295c4,office_furniture,-0.07875111,0,0.0,0.0,Q1 (0-6),No rating
385,50d77758742285ff49f340ebdf0df5a7,home_appliances,-0.2459536,16,4.4375,0.0,Q3 (13-24),Medium (3.5-4.5)
387,50fd2b788dc166edd20512370dac54df,electronics,-0.35054788,36,3.75,0.25,Q4 (25+),Medium (3.5-4.5)
388,5176d8670222d50ebbe4d4c5dfba2b49,electronics,-1.3867757,22,3.9545454545454546,0.1818181818181818,Q3 (13-24),Medium (3.5-4.5)
389,51ce083cd2b9078656a94655ab45b8a4,bed_bath_table,-1.4767687,15,4.6,0.0666666666666666,Q3 (13-24),High (>4.5)
390,51d646c5c93e0f1de543528d0e24eadc,health_beauty,-0.014964892,0,0.0,0.0,Q1 (0-6),No rating
391,51f876eb62be778c757503cf7f8a3b74,health_beauty,-0.29615653,26,2.5,0.6153846153846154,Q4 (25+),Low (<3.5)
392,5215505db2113a032810c3644c346a38,watches_gifts,-0.05513305,9,3.7777777777777777,0.2222222222222222,Q2 (7-12),Medium (3.5-4.5)
393,5237739bb5fee495dbd337755a138660,watches_gifts,-0.54868364,6,4.0,0.0,Q1 (0-6),Medium (3.5-4.5)
394,525947dbe3304ac32bf51602f9557c12,bed_bath_table,-0.095548436,11,3.090909090909091,0.4545454545454545,Q2 (7-12),Low (<3.5)
395,52c80cedd4e90108bf4fa6a206ef6b03,garden_tools,-2.4684365,87,4.114942528735632,0.1494252873563218,Q4 (25+),Medium (3.5-4.5)
396,52e5fdcb5e51164483d584c75bd3a478,telephony,-0.6892867,9,4.0,0.2222222222222222,Q2 (7-12),Medium (3.5-4.5)
397,52e9413ed0d3e64b796aac2bc2291d50,sports_leisure,-0.026584862,15,3.533333333333333,0.2,Q3 (13-24),Medium (3.5-4.5)
398,5328338cfaa16ba10561cd970c73ca11,cool_stuff,-0.7539746,28,4.642857142857143,0.0357142857142857,Q4 (25+),High (>4.5)
399,53759a2ecddad2bb87a079a1f1519f73,garden_tools,-3.7059414,338,3.8431952662721898,0.2159763313609467,Q4 (25+),Medium (3.5-4.5)
400,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,-0.89696276,244,4.200819672131147,0.1352459016393442,Q4 (25+),Medium (3.5-4.5)
401,53ea9da485f6aed8a6f03a85831fe021,watches_gifts,-1.9449415,36,3.861111111111111,0.1944444444444444,Q4 (25+),Medium (3.5-4.5)
402,5403528d987ad26e8d7cb25940411987,watches_gifts,-0.42564866,6,4.666666666666667,0.0,Q1 (0-6),High (>4.5)
403,5411e9269501a870cabf632f05655131,stationery,-0.019633241,43,4.604651162790698,0.0232558139534883,Q4 (25+),High (>4.5)
405,547b95702aec86f05ac37e61d164891c,garden_tools,-2.0356908,11,2.4545454545454546,0.5454545454545454,Q2 (7-12),Low (<3.5)
408,54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,-0.08189242,108,4.342592592592593,0.074074074074074,Q4 (25+),Medium (3.5-4.5)
409,54e5939fcd9ae70ad0f59f612d6d29bd,cool_stuff,-1.8078288,15,3.8,0.1333333333333333,Q3 (13-24),Medium (3.5-4.5)
410,550dc4417c636abc04c71404342de695,computers_accessories,-2.6610458,11,3.272727272727273,0.3636363636363636,Q2 (7-12),Low (<3.5)
411,5526b1ae9ab2688cf600783cece249df,computers_accessories,-0.15642603,21,3.238095238095238,0.3333333333333333,Q3 (13-24),Low (<3.5)
412,553e0e7590d3116a072507a3635d2877,bed_bath_table,-0.0804672,28,4.392857142857143,0.0357142857142857,Q4 (25+),Medium (3.5-4.5)
413,55782cb82e0efe052da0a3da237da3b2,auto,-0.48626447,13,4.769230769230769,0.0,Q3 (13-24),High (>4.5)
414,55b71bf300a2765a382eaec566df531f,sports_leisure,-0.05839071,20,4.65,0.0,Q3 (13-24),High (>4.5)
415,561e48cdfacd14e7cfe67aa4ebd0caea,pet_shop,-0.008551367,0,0.0,0.0,Q1 (0-6),No rating
416,564f6ff7ae760d6eda6d32c551724036,bed_bath_table,-1.8095739,12,4.5,0.0,Q2 (7-12),Medium (3.5-4.5)
418,56d45b2c27871322801134f57d1b9dfb,bed_bath_table,-1.2084768,4,5.0,0.0,Q1 (0-6),High (>4.5)
419,57d79905de06d8897872c551bfd09358,telephony,-0.4458927,19,3.4210526315789473,0.2631578947368421,Q3 (13-24),Low (<3.5)
420,57e089e3103f5cda6a4ce23b77399bdb,baby,-1.6436949,24,4.708333333333333,0.0416666666666666,Q3 (13-24),High (>4.5)
421,57f2bc497c1a3ebe41ba7a06d78ed159,watches_gifts,-0.1257109,11,3.636363636363636,0.2727272727272727,Q2 (7-12),Medium (3.5-4.5)
422,5804729aafca1ebee7b26895d830586e,housewares,-0.044647444,2,4.5,0.0,Q1 (0-6),Medium (3.5-4.5)
423,583f158587cdecda3e8bdea694021e39,sports_leisure,-0.073893696,36,4.166666666666667,0.1666666666666666,Q4 (25+),Medium (3.5-4.5)
424,58727e154e8e85d84052cd22b0136c84,sports_leisure,-0.21698366,4,3.75,0.25,Q1 (0-6),Medium (3.5-4.5)
430,593236d0ff46b4299b4787fb8d43f7f0,industry_commerce_and_business,-0.011081873,20,3.95,0.2,Q3 (13-24),Medium (3.5-4.5)
431,595fac2a385ac33a80bd5114aec74eb8,perfumery,-7.400306,60,4.333333333333333,0.1333333333333333,Q4 (25+),Medium (3.5-4.5)
433,59c1840441f4df065f52760bf51a8442,fashion_bags_accessories,-0.33638284,3,5.0,0.0,Q1 (0-6),High (>4.5)
434,59c5e6e108b88212fb98525c9000ecfb,office_furniture,-0.62407523,10,4.1,0.1,Q2 (7-12),Medium (3.5-4.5)
435,59f09deeea7c839a9212a19f3416b892,housewares,-1.7920058,13,3.230769230769231,0.3846153846153846,Q3 (13-24),Low (<3.5)
436,59fc88d07b8100b80600e42f3e5ac79d,housewares,-0.84233874,15,3.4,0.3333333333333333,Q3 (13-24),Low (<3.5)
438,5a0c21ad6b82a1b61856e48ec959764d,perfumery,-0.1475838,2,3.0,0.5,Q1 (0-6),Low (<3.5)
439,5a3320037d5922a7708647c81ecc1f15,housewares,-0.093686916,2,3.5,0.5,Q1 (0-6),Medium (3.5-4.5)
442,5a7373ba4c9b3e13513ded06cd1986c4,sports_leisure,-0.62285364,8,3.5,0.375,Q2 (7-12),Medium (3.5-4.5)
443,5b226d7c52f86ac72457617f78cff95d,bed_bath_table,-2.3829226,35,4.171428571428572,0.1142857142857142,Q4 (25+),Medium (3.5-4.5)
444,5b3aa845bba5aa7ba1216e36ae882cfa,health_beauty,-3.7041962,7,4.285714285714286,0.0,Q2 (7-12),Medium (3.5-4.5)
445,5b3b5f9ae84ca9ead3138b199420cc94,toys,-0.45342603,23,3.782608695652174,0.217391304347826,Q3 (13-24),Medium (3.5-4.5)
446,5b8423dc7f23089c9c59c5d140eb5a1c,toys,-0.2512473,11,4.909090909090909,0.0,Q2 (7-12),High (>4.5)
447,5bd6493a2d5a384987386f2696bae33d,telephony,-0.38085577,9,2.888888888888889,0.4444444444444444,Q2 (7-12),Low (<3.5)
448,5bfc7506459ae2a7b4b573fe557a58e1,bed_bath_table,-0.024519736,25,3.88,0.12,Q4 (25+),Medium (3.5-4.5)
449,5c6a3e484e7aebf406c2045718dea406,health_beauty,-2.0840902,8,4.5,0.0,Q2 (7-12),Medium (3.5-4.5)
450,5c77339ada5044e33450d5c2660692e0,sports_leisure,-1.1086236,3,3.3333333333333335,0.3333333333333333,Q1 (0-6),Low (<3.5)
451,5d66715cc928aadd0074f61332698593,electronics,-0.7518804,51,4.215686274509804,0.0784313725490196,Q4 (25+),Medium (3.5-4.5)
453,5d7c23067ed3fc8c6e699b9373d5890b,fashion_bags_accessories,-0.01778626,11,3.909090909090909,0.1818181818181818,Q2 (7-12),Medium (3.5-4.5)
454,5d90b82ad1fdff812987fa28158b7984,bed_bath_table,-0.5640994,6,4.333333333333333,0.1666666666666666,Q1 (0-6),Medium (3.5-4.5)
455,5da831182fe9ba6ab33ab17bbc5d16c7,sports_leisure,-3.340036,6,4.333333333333333,0.1666666666666666,Q1 (0-6),Medium (3.5-4.5)
460,5ed9eaf534f6936b51d0b6c5e4d5c2e9,cool_stuff,-0.5807949,16,3.1875,0.3125,Q3 (13-24),Low (<3.5)
461,5f00c50de3d989194f0439e343480372,bed_bath_table,-0.56892765,12,2.8333333333333335,0.5,Q2 (7-12),Low (<3.5)
462,5f0bdec2fb222061ed8fe52586a5957d,telephony,-0.30057764,7,3.7142857142857144,0.1428571428571428,Q2 (7-12),Medium (3.5-4.5)
463,5f19455f0c3902e89f16a6042bd4221d,health_beauty,-0.003584884,7,4.428571428571429,0.0,Q2 (7-12),Medium (3.5-4.5)
465,5f504b3a1c75b73d6151be81eb05bdc9,cool_stuff,-0.36605087,61,4.60655737704918,0.0327868852459016,Q4 (25+),High (>4.5)
468,60495adb1f1a49c8aea75e5e56a47a48,health_beauty,-0.012710705,6,4.833333333333333,0.0,Q1 (0-6),High (>4.5)
471,6109d0cae3bcb57d579bc0fab6e61814,luggage_accessories,-0.09182539,28,4.642857142857143,0.0,Q4 (25+),High (>4.5)
472,612c7f49d1026f7beded75464b574f81,health_beauty,-0.0015270298,16,3.75,0.25,Q3 (13-24),Medium (3.5-4.5)
474,616042729c11849827291496b18e9ec5,sports_leisure,-1.6770277,17,3.1176470588235294,0.4705882352941176,Q3 (13-24),Low (<3.5)
477,61a4100ccd6d9c4c808a1fd954ddb8ad,small_appliances,-0.46462426,4,5.0,0.0,Q1 (0-6),High (>4.5)
481,628f5ed6c14790dcb9233c8dbf596175,health_beauty,-0.1333606,0,0.0,0.0,Q1 (0-6),No rating
482,629e019a6f298a83aeecc7877964f935,auto,-0.13818893,57,4.578947368421052,0.0,Q4 (25+),High (>4.5)
483,62c89abe1afe3a23c17765d462718a4c,perfumery,-0.68259686,8,5.0,0.0,Q2 (7-12),High (>4.5)
485,62d8daeee0db3a60c234c2d1bfd10651,bed_bath_table,-0.057910785,42,4.119047619047619,0.119047619047619,Q4 (25+),Medium (3.5-4.5)
486,63085bb4366ded27bcb63cbb59b4103a,baby,-1.0866635,2,3.0,0.5,Q1 (0-6),Low (<3.5)
487,634256dbcd184b3757ffd7632c9fe52a,health_beauty,-0.15008521,35,3.7142857142857144,0.2857142857142857,Q4 (25+),Medium (3.5-4.5)
489,63de2743d05ab59d85caa49e49459ac1,health_beauty,-1.6347654,34,3.6176470588235294,0.2352941176470588,Q4 (25+),Medium (3.5-4.5)
491,64315bd8c0c47303179dd2e25b579d00,toys,-0.53608924,12,4.25,0.0833333333333333,Q2 (7-12),Medium (3.5-4.5)
493,64d33e6bd1b905a31c2f96f584e6a0c8,telephony,-0.2459536,15,4.2,0.0666666666666666,Q3 (13-24),Medium (3.5-4.5)
494,64fb13596caf118c438edc5c6ed2d50a,computers_accessories,-2.2666357,26,4.115384615384615,0.1923076923076923,Q4 (25+),Medium (3.5-4.5)
495,64fb265487de2238627ce43fe8a67efc,bed_bath_table,-2.8404498,53,3.981132075471698,0.0943396226415094,Q4 (25+),Medium (3.5-4.5)
496,65266b2da20d04dbe00c5c2d3bb7859e,stationery,-0.029842526,24,3.5416666666666665,0.3333333333333333,Q3 (13-24),Medium (3.5-4.5)
498,655110abedc57d73d3b2150d8ba2092a,bed_bath_table,-1.8286545,12,4.5,0.0,Q2 (7-12),Medium (3.5-4.5)
499,65650c84064ff1a79e4a05988f4c3e9f,housewares,-1.0093522,15,3.8,0.2,Q3 (13-24),Medium (3.5-4.5)
500,656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,-3.712573,110,3.9909090909090903,0.1636363636363636,Q4 (25+),Medium (3.5-4.5)
506,6803077179d24889430188e03fafd31a,electronics,-0.6726784,35,4.285714285714286,0.0571428571428571,Q4 (25+),Medium (3.5-4.5)
507,68a058d125ba1544e726898f0b8c0523,office_furniture,-1.2631009,19,3.6842105263157894,0.1578947368421052,Q3 (13-24),Medium (3.5-4.5)
508,68bf2e76db1d8e846042e54da87399ca,bed_bath_table,-0.4251251,23,4.217391304347826,0.0869565217391304,Q3 (13-24),Medium (3.5-4.5)
509,68bf40b3abd5ffc25981c25df9ed9087,stationery,-0.015633876,15,4.466666666666667,0.0666666666666666,Q3 (13-24),Medium (3.5-4.5)
511,69455f41626a745aea9ee9164cb9eafd,watches_gifts,-0.9672061,8,4.5,0.0,Q2 (7-12),Medium (3.5-4.5)
512,694e58e56c74114ee0628c25f3f26f8c,sports_leisure,-0.014848547,8,3.875,0.0,Q2 (7-12),Medium (3.5-4.5)
514,698b3ddae2f0b80c2a48fb40624ca4e4,furniture_decor,-3.4272366,4,4.5,0.0,Q1 (0-6),Medium (3.5-4.5)
517,6a1c65dbbecc1ece8c22856122a774ac,furniture_decor,-0.2387693,6,4.166666666666667,0.1666666666666666,Q1 (0-6),Medium (3.5-4.5)
518,6a23ae3187f1dac41b7210a8c7739d6b,furniture_decor,-0.6199741,5,4.4,0.0,Q1 (0-6),Medium (3.5-4.5)
521,6a8631b72a2f8729b91514db87e771c0,electronics,-3.2782567,50,4.68,0.02,Q4 (25+),High (>4.5)
522,6ab6d9589ae19abcee458918d4779fae,electronics,-0.26643035,13,3.6153846153846154,0.2307692307692307,Q3 (13-24),Medium (3.5-4.5)
524,6ae3f85f46a37844372252496c77b4d8,telephony,-1.980485,5,5.0,0.0,Q1 (0-6),High (>4.5)
525,6bbe55cf8f85c87b6eebb775a53402f4,tablets_printing_image,-0.76700526,26,4.3076923076923075,0.0769230769230769,Q4 (25+),Medium (3.5-4.5)
526,6bd248f93425ceeb625a8a97e2404112,stationery,-0.047236122,15,4.4,0.0666666666666666,Q3 (13-24),Medium (3.5-4.5)
528,6c712952b8ef62f8d06a0314917400c8,health_beauty,-1.3684223,10,4.7,0.0,Q2 (7-12),High (>4.5)
529,6c81db10f914c4d032b14fa93aa0a818,fashion_bags_accessories,-0.32434112,13,4.615384615384615,0.0769230769230769,Q3 (13-24),High (>4.5)
530,6c8b2975a4a05d1f36948b20753b29ca,garden_tools,-0.013146999,0,0.0,0.0,Q1 (0-6),No rating
531,6cc44821f36f3156c782da72dd634e47,bed_bath_table,-2.8809962,30,4.1,0.0666666666666666,Q4 (25+),Medium (3.5-4.5)
532,6cdd53843498f92890544667809f1595,health_beauty,-2.9307919,113,4.371681415929204,0.0973451327433628,Q4 (25+),Medium (3.5-4.5)
534,6d3d8ade6b793a08b041b6bc653c08ca,furniture_decor,-5.708241,9,3.3333333333333335,0.2222222222222222,Q2 (7-12),Low (<3.5)
536,6e0b3bc6a8bcfcca9005f9d220fe4af8,furniture_decor,-2.6013608,5,3.6,0.4,Q1 (0-6),Medium (3.5-4.5)
538,6e77b89d36e50217e6793780a8ce5c82,telephony,-0.0028722703,9,3.3333333333333335,0.2222222222222222,Q2 (7-12),Low (<3.5)
542,6f33a4a09ae1180a0ee1ff4682b2d21f,toys,-0.016840957,16,4.6875,0.0,Q3 (13-24),High (>4.5)
543,6f3b5b605d91b7439c5e3f5a8dffeea7,watches_gifts,-2.1845253,71,4.211267605633803,0.1126760563380281,Q4 (25+),Medium (3.5-4.5)
544,6fd08d44046ab994b96ff38ad6fcfba1,baby,-0.767936,6,5.0,0.0,Q1 (0-6),High (>4.5)
545,6fd82d8f842424334fedf31190e54d24,watches_gifts,-0.3854514,5,4.2,0.2,Q1 (0-6),Medium (3.5-4.5)
546,70120d2f9b9193aa0030342072d8adec,telephony,-0.22201559,3,2.3333333333333335,0.6666666666666666,Q1 (0-6),Low (<3.5)
547,704ef63ad0ac345842ea734060a83db2,bed_bath_table,-2.1836817,39,3.1794871794871793,0.3846153846153846,Q4 (25+),Low (<3.5)
549,7088744b00831b410bd17716cb578f39,computers_accessories,-0.60612905,8,5.0,0.0,Q2 (7-12),High (>4.5)
550,70906e04da1eebf3d1b8791bd09ffe85,computers_accessories,-1.3346822,6,4.833333333333333,0.0,Q1 (0-6),High (>4.5)
552,719d571299707561c34ba04ab867b32a,health_beauty,-1.2984116,29,4.689655172413793,0.0344827586206896,Q4 (25+),High (>4.5)
553,71a5f1c2a5fd9889ef26b5ac22aec9c6,furniture_decor,-1.6641134,16,4.375,0.0625,Q3 (13-24),Medium (3.5-4.5)
554,71a7800a633691de8ecdd17463335e2e,costruction_tools_garden,-0.086618945,16,4.25,0.0,Q3 (13-24),Medium (3.5-4.5)
559,727a46f0b58a9ef165af9f7ebcfebfa9,sports_leisure,-0.49472857,21,3.5238095238095237,0.1904761904761904,Q3 (13-24),Medium (3.5-4.5)
561,72a30483855e2eafc67aee5dc2560482,sports_leisure,-0.4168646,11,4.7272727272727275,0.0,Q2 (7-12),High (>4.5)
563,72d3bf1d3a790f8874096fcf860e3eff,toys,-0.42114028,29,4.137931034482759,0.1379310344827586,Q4 (25+),Medium (3.5-4.5)
564,7340a3839a1de1e99d149b8cf052a2ec,bed_bath_table,-0.16982025,34,4.323529411764706,0.088235294117647,Q4 (25+),Medium (3.5-4.5)
565,738da8ddda2e593acfdc53c2d1520dfa,musical_instruments,-0.00041447952,15,3.8666666666666663,0.2,Q3 (13-24),Medium (3.5-4.5)
566,73bc42701d50d3c0673b38ea8fbe2e32,office_furniture,-0.9689222,9,3.7777777777777777,0.0,Q2 (7-12),Medium (3.5-4.5)
567,73bcea88583002fe12b7399af4ae60da,watches_gifts,-0.23812939,16,4.5,0.0625,Q3 (13-24),Medium (3.5-4.5)
569,750dcfda0a9788bba89c94bb82a322db,housewares,-2.5659337,13,4.230769230769231,0.0769230769230769,Q3 (13-24),Medium (3.5-4.5)
571,759c85bda80286f647f1f71b847c6457,housewares,-0.44976118,5,3.0,0.6,Q1 (0-6),Low (<3.5)
574,7612afaa8218e79b3011243ed9edea9c,sports_leisure,-0.2251569,8,3.0,0.5,Q2 (7-12),Low (<3.5)
575,7614c62b86a81021243e438cfde78ccc,health_beauty,-0.0978608,7,4.571428571428571,0.0,Q2 (7-12),High (>4.5)
577,764292b2b0f73f77a0272be03fdd45f3,furniture_decor,-3.0591207,54,4.203703703703703,0.1296296296296296,Q4 (25+),Medium (3.5-4.5)
579,76d1a1a9d21ab677a61c3ae34b1b352f,,-0.01912423,21,3.8095238095238098,0.238095238095238,Q3 (13-24),Medium (3.5-4.5)
582,777d2e438a1b645f3aec9bd57e92672c,bed_bath_table,-1.3157179,79,4.0886075949367084,0.1139240506329113,Q4 (25+),Medium (3.5-4.5)
583,78119fbfa709d07b86f5ccf15043c6d6,cool_stuff,-1.106384,12,4.333333333333333,0.1666666666666666,Q2 (7-12),Medium (3.5-4.5)
584,7814c273ab16783d73a9863ebfa8b141,furniture_decor,-3.0000753,38,3.8421052631578942,0.2368421052631578,Q4 (25+),Medium (3.5-4.5)
585,781afe929e3016a667f5f439afd55fce,sports_leisure,-2.8179371,30,3.966666666666667,0.2,Q4 (25+),Medium (3.5-4.5)
586,783caabd539c4079ec08423e30719fba,construction_tools_lights,-0.4448456,4,3.0,0.0,Q1 (0-6),Low (<3.5)
588,78efe838c04bbc568be034082200ac20,furniture_decor,-3.858237,57,4.280701754385965,0.1228070175438596,Q4 (25+),Medium (3.5-4.5)
589,7935ddc510afb7d08989660b382b7f26,stationery,-0.007802395,16,4.25,0.125,Q3 (13-24),Medium (3.5-4.5)
592,79da264732f717f10ebf5d102aa6c32a,telephony,-0.17364511,13,4.461538461538462,0.0,Q3 (13-24),Medium (3.5-4.5)
594,7a3bc1b5f3ad201ecd5d03d51d34bedd,health_beauty,-0.35697594,5,4.2,0.2,Q1 (0-6),Medium (3.5-4.5)
595,7a7be236d8368315680071df4209dd4e,furniture_decor,-2.9526067,15,4.266666666666667,0.0,Q3 (13-24),Medium (3.5-4.5)
598,7ac5f520abfc0589418bc7c76cea7a7c,bed_bath_table,-0.037957598,1,5.0,0.0,Q1 (0-6),High (>4.5)
599,7ae8d9b8eca8a6daf066e53ddc7034d3,electronics,-0.33699366,1,5.0,0.0,Q1 (0-6),High (>4.5)
602,7b35ccd93a2184646c03b70326626923,sports_leisure,-0.21523848,22,2.6818181818181817,0.5454545454545454,Q3 (13-24),Low (<3.5)
603,7b44e5ea770ef06810f5df89006cc8b2,electronics,-1.0363442,8,4.375,0.0,Q2 (7-12),Medium (3.5-4.5)
607,7bcf2266b78ccc737b8f26f925d3c5d4,perfumery,-1.3984684,13,4.3076923076923075,0.0769230769230769,Q3 (13-24),Medium (3.5-4.5)
608,7bf115809ab249f1bf0fa92d72e0baf8,computers_accessories,-0.8355907,0,0.0,0.0,Q1 (0-6),No rating
609,7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,-1.5960807,213,3.929577464788733,0.1784037558685446,Q4 (25+),Medium (3.5-4.5)
611,7c4a8bec217df1de0df2b5aaf8175b65,audio,-1.6861026,25,3.04,0.4,Q4 (25+),Low (<3.5)
612,7c898e0b8ea203dd94ba846627fc34d1,office_furniture,-0.22480787,6,4.0,0.1666666666666666,Q1 (0-6),Medium (3.5-4.5)
613,7ca5f56188492e30c50ba64de188aae7,bed_bath_table,-0.008813144,7,4.428571428571429,0.0,Q2 (7-12),Medium (3.5-4.5)
617,7dd3fec3502f7ef333da2a73e00db394,perfumery,-2.0060227,10,3.9,0.1,Q2 (7-12),Medium (3.5-4.5)
619,7e6c4a0bf900e259f50ba63331fd2785,watches_gifts,-0.06669484,17,4.529411764705882,0.0,Q3 (13-24),High (>4.5)
622,7f72a8900b3d2fc8fa2635b7836d6e6e,toys,-0.33731362,15,3.8,0.1333333333333333,Q3 (13-24),Medium (3.5-4.5)
623,7fab1a1472fdd934397068931f63f3ca,toys,-0.005497307,48,4.0,0.1458333333333333,Q4 (25+),Medium (3.5-4.5)
624,7fb04722aba7a2b632bac8f9819796f3,health_beauty,-0.73986775,67,4.164179104477612,0.1343283582089552,Q4 (25+),Medium (3.5-4.5)
625,7fe486a60125c1541517e30944f95066,home_appliances_2,-0.0017888063,0,0.0,0.0,Q1 (0-6),No rating
626,803f77475e1b51b47f1bfec4f2ec353f,auto,-0.051468175,13,4.076923076923077,0.0769230769230769,Q3 (13-24),Medium (3.5-4.5)
627,80df62ce491a20d390c9f69402310f0a,computers_accessories,-0.0048937667,1,3.0,0.0,Q1 (0-6),Low (<3.5)
629,817e1c2d22418c36386406ccacfa53e8,furniture_decor,-1.4439594,25,4.08,0.16,Q4 (25+),Medium (3.5-4.5)
630,81b6c7c058add831803fcbba6dcc1df2,bed_bath_table,-0.2213466,6,3.6666666666666665,0.1666666666666666,Q1 (0-6),Medium (3.5-4.5)
631,81d879a43537a2803762ce12282ccbc9,small_appliances,-0.0109800715,7,4.571428571428571,0.0,Q2 (7-12),High (>4.5)
